id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude
ABGP0096897,Suspended,MARTEN HILLS 1-26-73-1 W5 GAS PLANT,GP,Marten Hills,Spoke Resources Ltd.,100.0% - Spoke Resources Ltd.,2008-01-01,55.34696,-114.03096
ABGP0096963,Suspended,SUNNYNOOK 13-24-26-12W4,GP,Sunnynook,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,51.23969,-111.56019
ABGP0097389,Active,TRILOGY SMOKY RIVER 06-16 GPL,GP,Smoky River,Paramount Resources Ltd.,100.0% - Paramount Resources Ltd.,,54.53626,-117.11706
ABGP0097445,Active,DUVERNAY OLDMAN GAS PLANT 10-24,GP,Oldman,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2006-01-01,53.8556,-116.98349
ABGP0097476,Active,BONAVISTA CHINCHAGA 08-25,GP,Chinchaga,Direct Oil & Gas Inc.,100.0% - Direct Oil & Gas Inc.,2008-01-01,57.35724,-119.46699
ABGP0097699,Suspended,GALLOWAY 9-34-53-20W5 GASPLANT,GP,Galloway,Peyto Exploration & Development Corp.,89.0% - Peyto Exploration & Development Corp.; 11.0% - Sinopec Daylight Energy Ltd.,2007-01-01,53.62298,-116.85439
ABGP0098003,Suspended,HUSKY 09-30 ABGP,GP,Callihoo,Husky Oil Operations Limited,100.0% - Husky Oil Operations Limited,2003-01-01,53.69575,-113.96227
ABGP0098419,New,GOLDEN ROD 6-22-41-26W4,GP,GOLDEN ROD,Goldenrod Resources Inc.,100.0% - Goldenrod Resources Inc.,,52.54131,-113.66634
ABGP0098480,Suspended,KEYERA WILLESDEN 5-14 REFRIDGE PLANT,GP,Willesden Green,Keyera Energy Ltd.,100.0% - Keyera Energy Ltd.,,52.35401,-114.62232
ABGP0098678,Active,BOUNDARY LAKE CENTRAL 10-19 GP,GP,Boundry Hill,Enercapita Energy Ltd.,100.0% - Enercapita Energy Ltd.,2008-01-01,56.47357,-119.72428
ABGP0098890,Suspended,VERO PINE CREEK 16-23-54-17W5 GP,GP,Pine Creek,Velvet Energy Ltd.,100.0% - Velvet Energy Ltd.,,53.68454,-116.38791
ABGP0099099,Suspended,ENDEV EYEMORE,GP,Eyemore,Houston Oil & Gas Ltd.,100.0% - Houston Oil & Gas Ltd.,1995-01-01,50.50115,-112.45292
ABGP0099238,Abandoned,BATTLE 1-24-45-8 W4,GP,Battle River,Cleo Energy Corp.,100.0% - Cleo Energy Corp.,,52.88882,-111.0229
ABGP0099610,Active,BINDLOSS NORTH GAS PLANT,GP,Bindloss North,Taqa North Ltd.,87.0% - Taqa North Ltd.; 2.1% - Obsidian Energy Ltd.; 7.7% - Sabre Energy Ltd.; 1.8% - Signalta Resources Limited; 1.3% - 868218 Alberta Ltd.,,50.90169,-110.48071
ABGP0099613,Active,BINDLOSS SOUTH GAS PLANT,GP,Bindloss South,Taqa North Ltd.,87.0% - Taqa North Ltd.; 2.1% - Obsidian Energy Ltd.; 7.7% - Sabre Energy Ltd.; 1.3% - 868218 Alberta Ltd.; 1.8% - Signalta Resources Limited,1957-01-01,50.88676,-110.38826
ABGP0101007,Active,BONAVISTA KIPP 5-33 GAS PLANT,GP,Kipp,Tamarack Acquisition Corp.,100.0% - Tamarack Acquisition Corp.,1997-01-01,49.68933,-112.93414
ABGP0102810,Suspended,ECA WILDON GP 9-29-055-16W4,GP,Willingdon,Sequoia Resources Corp.,100.0% - Sequoia Resources Corp.,2004-01-01,53.78254,-112.33503
ABGP0103480,Active,MBOG SAWN LAKE 12-29-91-12W5 GP,GP,Sawn Lake,Surge Energy Inc.,100.0% - Surge Energy Inc.,,56.92484,-115.90367
ABGP0104350,Active,PENNWEST ESTHER,GP,Esther,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,51.76348,-110.14363
ABGP0104557,Active,SOUNDING LAKE 12-30 GAS PLANT,GP,Sounding Lake,Surge Energy Inc.,100.0% - Surge Energy Inc.,2009-01-01,52.12298,-110.57333
ABGP0105487,Suspended,PENNWEST SOUSA,GP,Sousa,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,58.68336,-118.66605
ABGP0105488,Suspended,PENNWEST HARO,GP,Haro,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,1978-01-01,58.07313,-118.76341
ABGP0105489,Suspended,PENNWEST LENNARD,GP,Lennard,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,58.30534,-118.88937
ABGP0106663,Active,PCS 03-22-078-12W6 GP ABGP 0106663,GP,Pouce Coupe,Birchcliff Energy Ltd.,100.0% - Birchcliff Energy Ltd.,,55.76862,-119.77468
ABGP0106720,Active,HARMATTAN FRACTIONATION,GP,HARMATTAN FRACTIONATION,Altagas Ltd.,100.0% - Altagas Ltd.,,51.68774,-114.47718
ABGP0106875,Active,981384 WIMBORNE 11-21-33-27W4 GP,GP,Wimborne,Ember Resources Inc.,100.0% - Ember Resources Inc.,,51.84721,-113.77549
ABGP0107835,Active,AAV GLACIER 05-02-076-12W6 GP,GP,Glacier,Advantage Energy Ltd.,100.0% - Advantage Energy Ltd.,2009-01-01,55.55419,-119.75506
ABGP0110241,Suspended,ALTAGAS ACADIA WEST GAS PLANT,GP,Acadia West,Altagas Ltd.,100.0% - Altagas Ltd.,,51.21424,-110.33931
ABGP0110251,Suspended,CELTIC UTIKUMA GP 13-15-81-09W5,GP,Utikuma,Xto Energy Canada,100.0% - Xto Energy Canada Ulc,,56.02715,-115.32827
ABGP0110804,Active,BLACKPEARL MOONEY GAS PLANT,GP,Mooney,Ipc Canada Ltd.,100.0% - Ipc Canada Ltd.,2005-01-01,55.23429,-115.06894
ABGP0110886,Suspended,DARWIN 16-28-94-18 GP,GP,Darwin,Baytex Energy Ltd.,26.6% - Baytex Energy Ltd.; 73.4% - Perpetual Energy Inc.,1997-01-01,57.18998,-116.8232
ABGP0111570,Active,TOURMALINE HINTON 06-32 GAS PLANT,GP,Hinton,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,,53.44472,-117.65256
ABGP0112787,Active,TWIN BUTTE VIKING GP 16-01-48-13W4,GP,Viking,West Lake Energy Corp.,100.0% - West Lake Energy Corp.,2003-01-01,53.1159,-111.7633
ABGP0113730,Suspended,SOUTH BRINTNELL 13-01-81-23W4,GP,South Britnell,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.99706,-113.4736
ABGP0113988,Suspended,HILLSDOWN LP GAS GATHERING SYSTEM,GP,Hillsdown,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.15576,-113.5253
ABGP0113989,Suspended,14-04 SCADA METER GGS,GP,Scada Meter GGS,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.15576,-113.5253
ABGP0114466,Suspended,BRANTFARROW 14-05-019-24W4 GAS PLANT,GP,Brantfarrow,Taqa North Ltd.,68.0% - Taqa North Ltd.; 32.0% - Coastal Resources Limited,1999-01-01,50.58502,-113.29692
ABGP0115041,New,HAMBURG 4-30-94-12W6,GP,Hamburg 04-30,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,57.17919,-119.92916
ABGP0115356,Active,BANSHEE 15-12 GAS PLANT,GP,Banshee,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2011-01-01,53.30685,-116.93577
ABGP0115599,Active,CYPRESS 4-29-14-10W4,GP,Cypress,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1994-01-01,50.19556,-111.34372
ABGP0115771,Active,MARLBORO 05-29 GAS PLANT,GP,Marlboro,Bonavista Energy Corporation,41.4% - Bonavista Energy Corporation; 18.6% - Sinopec Daylight Energy Ltd.; 40.0% - Tidewater Resources Inc.,,53.7793,-116.79752
ABGP0116752,Suspended,ANGLE ROSEVEAR 07-20-053-15W5 PLANT,GP,Rosevear,Bonavista Energy Corporation,100.0% - Bonavista Energy Corporation,2011-01-01,53.59027,-116.1728
ABGP0117576,Active,POUCE COUPE,GP,Pouce Coupe,Altagas Ltd.,100.0% - Altagas Ltd.,,55.98713,-119.94802
ABGP0117818,Active,ANDERSON GP 00/01-09-051-24W5M,GP,Anderson,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,,53.38309,-117.46844
ABGP0118855,Active,PGS KAKWA RIVER 08-13,GP,Kakwa River,Pembina Gas Services Ltd.,100.0% - Pembina Gas Services Ltd.,2012-01-01,54.44895,-118.60768
ABGP0119271,Active,MUSREAU GP 02/08-13-062-06W6M,GP,Musreau,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2010-01-01,54.36146,-118.75311
ABGP0119546,Active,MARTEN CK 10-02-077-05W5 GAS PLANT,GP,Marten Creek,Axiom Oil And Gas Inc.,100.0% - Axiom Oil And Gas Inc.,1995-01-01,55.64488,-114.65784
ABGP0119547,Suspended,HOOLE,GP,Hoole,Tidewater Midstream And Infrastructure Ltd.,100.0% - Tidewater Midstream And Infrastructure Ltd.,,55.98242,-113.76757
ABGP0119690,Suspended,HOOLE S 16-36-080-25W4 GAS PLANT,GP,Hoole,Tidewater Midstream And Infrastructure Ltd.,100.0% - Tidewater Midstream And Infrastructure Ltd.,,55.98242,-113.76757
ABGP0119722,Suspended,12-25-062-04W5 GAS PLANT,GP,Vega,Taqa North Ltd.,100.0% - Taqa North Ltd.,,54.39407,-114.47354
ABGP0119754,Active,CROSS ALTA GAS PLANT,GP,Cross Alta,Transcanada Energy Ltd.,100.0% - Transcanada Energy Ltd.,1993-01-01,51.40014,-114.03397
ABGP0119968,Active,PENNWEST COUNTESS,GP,Rosemary,Cardinal Energy Ltd.,100.0% - Cardinal Energy Ltd.,1996-01-01,50.86511,-112.21187
ABGP0119984,Suspended,BOTHA 7-16-98-5W6,GP,Botha,Canadian Natural Resources Limited,89.5% - Canadian Natural Resources Limited; 10.5% - Obsidian Energy Ltd.,1994-01-01,57.50268,-118.74226
ABGP0120344,Active,10-7 GAS PROCESSING PLANT,GP,Ante Creek North,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,2012-01-01,54.78675,-117.64635
ABGP0120365,Active,STURGEON LAKE GAS PLANT,GP,Ante Creek,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,,54.9106,-117.6972
ABGP0121326,Active,OPEN RANGE ANSELL 12-31 GAS PLANT,GP,Swanson,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,2012-01-01,53.62293,-116.79894
ABGP0121540,Abandoned,ALTAGAS RAINBOW LAKE GAS PLANT,GP,Rainbow Lake,Altagas Ltd.,100.0% - Altagas Ltd.,,58.56701,-119.19621
ABGP0122937,Suspended,TERVITA GRANADA FRAC PLANT,GP,Granada,Secure Energy Services Inc.,100.0% - Secure Energy Services Inc.,2013-01-01,53.48488,-115.60766
ABGP0123090,Active,GORDONDALE GAS PLANT,GP,Gordondale,Altagas Ltd.,100.0% - Altagas Ltd.,2012-01-01,55.80863,-119.68441
ABGP0126279,Active,SATURN GAS PLANT,GP,Saturn,Pembina Gas Services Ltd.,100.0% - Pembina Gas Services Ltd.,2013-01-01,53.97197,-117.29309
ABGP0126524,Active,LOOKOUT BUTTE 04-13,GP,Lookout Butte,Loyal Energy (Canada) Operating Ltd.,100.0% - Loyal Energy (Canada) Operating Ltd.,1963-01-01,49.11919,-113.76139
ABGP0127090,Active,RAMPARTS 05-17-57-21W4 GP,GP,Ramparts,Long Run Exploration Ltd.,,,53.92542,-113.09648
ABGP0128196,Active,HARO #1,GP,Haro # 1,Sanling Energy Ltd.,100.0% - Sanling Energy Ltd.,1970-01-01,58.05868,-118.28714
ABGP0128197,Suspended,HARO #3,GP,Haro # 3,Sanling Energy Ltd.,100.0% - Sanling Energy Ltd.,1980-01-01,58.23313,-118.78421
ABGP0128198,Suspended,HARO #4,GP,Haro # 4,Sanling Energy Ltd.,,,57.97145,-118.5841
ABGP0129178,Active,PEYTO BRAZEAU 06-12-044-13W5 GAS,GP,Brazeau,Peyto Exploration & Development Corp.,100.0% - Peyto Exploration & Development Corp.,2013-01-01,52.77609,-115.75734
ABGP0129179,Active,PEYTO OLDMAN NORTH 3/14-17-55-21W5GP,GP,Oldman North,Peyto Exploration & Development Corp.,,,53.75754,-117.08879
ABGP0129279,Active,ANSELL 01-34 GAS PLANT,GP,Peoc Ansell,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2012-01-01,53.44113,-116.55962
ABGP0130963,New,KAYBOB 15-07 GAS PLANT,GP,Kaybob,Xto Energy Canada Ulc,,,54.17947,-116.68584
ABGP0130964,Active,KAYBOB 15-07 GAS PLANT,GP,Kaybob,Xto Energy Canada,,,54.17947,-116.68584
ABGP0131384,Suspended,CENOVUS LAKE NEWELL 04-22 GAS PLANT,GP,Lake Newell,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.44293,-111.85737
ABGP0131712,Active,IBERDROLA 15-27 GAS PLANT,GP,Iberdrola,Iberdrola Canada Energy Services Ltd.,,,53.69938,-115.97623
ABGP0132407,Active,KAYBOB 5-31 GAS PLANT,GP,Kaybob,Kiwetinohk Resources Corp.,,,54.40491,-117.59784
ABGP0133259,Active,ECA KAYBOB 15-31 GAS PLANT,GP,Kaybob,Ovintiv Canada Ulc,,,54.41224,-117.13572
ABGP0134386,Active,STEEN RIVER 9-17 ACID GAS INJ PLANT,GP,Steen River,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,1999-01-01,59.59975,-117.39773
ABGP0134471,Active,SPARTAN ALEXANDER GAS PLANT,GP,Alexander,Vermilion Energy Inc.,,,53.81987,-113.85883
ABGP0134628,Active,MUSREAU II  9-26-62-6W6,GP,Musreau,Pembina Gas Services Ltd.,100.0% - Pembina Gas Services Ltd.,2014-01-01,54.39414,-118.7781
ABGP0134673,Active,INCEPTION 03-26-069-05W6 PLANT,GP,Inception,Spartan Delta Corp.,,,54.99801,-118.65182
ABGP0134834,Suspended,BISTCHO LAKE 6-32 ACID GAS INJECTION,GP,Bistcho Lake,Tallahassee Exploration Inc.,,,59.63916,-118.30596
ABGP0135009,Active,06-01-077-21W5 DONNELLY,GP,Girouxville,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,2005-01-01,55.64146,-117.1216
ABGP0135330,Active,EXSHAW 03-10-077-07W6 GAS PLANT,GP,Exshaw,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2014-01-01,55.65231,-118.99905
ABGP0135716,Active,BILBO-04-25-065-07 W6M,GP,Bilbo,Harvest Operations Corp.,100.0% - Harvest Operations Corp.,2015-01-01,54.64908,-118.92828
ABGP0135948,Active,LRE EDSON 00/06-16-054-18W5 GP,GP,Alliance,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.66297,-116.59653
ABGP0136119,Active,SMITH WEST 09-01-071-02W5,GP,Smith West,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.12145,-114.1592
ABGP0137047,Active,SPARTAN ALDERFLATS 10-09-045-08W5,GP,Bellatrix 10-09,Spartan Delta Corp.,60.0% - Spartan Delta Corp.; 35.0% - Keyera Energy Ltd.,2015-01-01,52.86763,-115.0982
ABGP0137118,Active,INTERPIPELINE ROF FACILITY,GP,Rof,Pembina Ngl Corporation,,,53.81249,-113.12761
ABGP0137513,Active,SYLVAN LAKE 6-20 GAS PLANT,GP,Sylvan Lake,Vesta Energy Ltd.,100.0% - Vesta Energy Ltd.,,52.19358,-114.11177
ABGP0137899,Active,SATURN 2 GAS PLANT,GP,Saturn 2,Pembina Gas Services Ltd.,100.0% - Pembina Gas Services Ltd.,,53.97197,-117.29309
ABGP0137978,Active,PERPETUAL W WOLF 10-3-52-17W5,GP,West Wolf,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,2015-01-01,53.46305,-116.41851
ABGP0138158,Active,CENOVUS ALDERSON,GP,Alderson,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,1979-01-01,50.31553,-111.96634
ABGP0138191,Active,SWR WINDFALL GP 14-24-59-16 W5,GP,Windfall,Outlier Resources Ltd.,100.0% - Outlier Resources Ltd.,2015-01-01,54.12132,-116.26699
ABGP0138443,Active,ZETA CREEK 11-10-49-12W5 GAS PLANT,GP,Zeta Creek,Keyera Energy Ltd.,,,53.21601,-115.67455
ABGP0138789,Active,BONTERRA 11-17 SWEET GAS PLANT,GP,Bonterra Sweet Gas,Bonterra Energy Corp.,,,53.23071,-114.55308
ABGP0138811,Active,7G LATOR#2  2/1-21-63-2W6 GP,GP,7g Lator # 2,Arc Resources Ltd.,100.0% - Arc Resources Ltd.,2015-01-01,54.45974,-118.23009
ABGP0138891,Active,ANSELL 12-31 GAS PLANT,GP,Ansell 12-31,Bonavista Energy Corporation,100.0% - Bonavista Energy Corporation,2014-01-01,53.3614,-116.48494
ABGP0139140,Suspended,FERRIER 02-25-038-09W5 GAS PLANT,GP,Ferrier,Petrus Resources Corp.,,,52.29171,-115.1533
ABGP0139294,Active,FERRIER 02-25-038-9W500 GP,GP,Ferrier,Petrus Resources Corp.,,,52.29171,-115.1533
ABGP0139501,Active,TOURMALINE EDSON 04-17 GAS PLANT,GP,Edson,Tourmaline Oil Corp.,,,53.39761,-116.62699
ABGP0140036,Active,KANATA SIMONETTE 13-11 GAS PLANT,GP,Simonette,Kanata Energy Group Ltd.,,,54.35405,-117.94769
ABGP0140178,Active,ELMWORTH LNG PHASE 1,GP,Elmworth,Ferus Natural Gas Fuels Inc.,,,55.04512,-119.63098
ABGP0140267,Active,7G CUTBANK 10-10-065-05W6,GP,7g Cutbank,Arc Resources Ltd.,,2016-01-01,54.61249,-118.66427
ABGP0140277,Active,PEMBINA INFRA. & LOGISTICS LP FRAC 2,GP,Pembina Infa,Pembina Ngl Corporation,,,53.81249,-113.12761
ABGP0140439,Active,SIMONETTE 10-29 GAS PLANT,GP,Simonette,Kiwetinohk Resources Corp.,,,54.48156,-117.43911
ABGP0140643,Active,PATTERSON CREEK GAS PLT 11-21-66-3W6,GP,Patterson Creek,Energy Transfer Canada Ulc,100.0% - Energy Transfer Canada Ulc,2016-01-01,54.72881,-118.39357
ABGP0140842,Active,COLUMBIA 15-36-044-15W5 GAS PLANT,GP,Columbia,Tourmaline Oil Corp.,,,52.84154,-116.04149
ABGP0140979,Active,MODERN KAKWA 7-9-62-8W6 GAS PLANT,GP,Modern Route,Tourmaline Oil Corp.,,,54.34675,-119.1342
ABGP0142406,Active,ORLEN FERRIER 04-13-039-09W5 GP,GP,Ferrier,Orlen Upstream Canada Ltd.,,,52.35051,-115.1736
ABGP0142505,Active,MUSREAU DEEP CUT,GP,Musreau Deep Cut,Pembina Gas Services Ltd.,100.0% - Pembina Gas Services Ltd.,2011-01-01,54.38698,-118.77154
ABGP0143117,Active,VIKING 11-16-48-13W4,GP,Viking,Enercapita Energy Ltd.,,,53.14136,-111.84848
ABGP0143189,Active,FSEEP 02-03-055-22W4 GAS PLANT,GP,Fseep 02 -03,Tidewater Midstream And Infrastructure Ltd.,,,53.71782,-113.18306
ABGP0143633,Active,PEMBINA INFRA. & LOGISTICS LP FRAC 3,GP,Pembina Infa & Logistics Frac 3,Pembina Ngl Corporation,,,53.81249,-113.12761
ABGP0144505,Active,ORLEN KAKWA 16-07-063-05W6 GAS PLANT,GP,Kakwa,Orlen Upstream Canada Ltd.,,,54.44155,-118.73346
ABGP0144581,Suspended,AE GP 4/13-21-15-11W4,GP,,Torxen Energy Ltd.,,,50.27893,-111.46795
ABGP0145129,Active,DUVERNAY KAYBOB COMPLEX,GP,,Pembina Gas Services Ltd.,,,54.39772,-116.94194
ABGP0145222,Active,MODERN CUTPICK 1-24-60-8W6 GAS PLANT,GP,,Tourmaline Oil Corp.,,,54.19767,-119.05305
ABGP0145469,Active,MBOG RED EARTH 2-23 GAS PLANT,GP,,Surge Energy Inc.,,,56.64099,-115.155
ABGP0146250,Active,LAKE NEWELL GAS PLANT 4-22-17-14W4,GP,,Torxen Energy Ltd.,,,50.44293,-111.85737
ABGP0147725,Suspended,HARMATTAN CO-STREAM STRADDLE PLANT,GP,,Altagas Ltd.,,,51.68774,-114.47718
ABGP0147748,Active,BRAZEAU RIVER 11-13-43-13W5 GP,GP,,Birchill Canada Corp.,,,52.70705,-115.75733
ABGP0148152,Active,RESTHAVEN 3-16 GAS PLANT,GP,,Tourmaline Oil Corp.,,,54.18336,-118.24067
ABGP0148981,Active,GOLD CREEK,GP,,Arc Resources Ltd.,,,54.81601,-118.64555
ABGP0149002,Active,DELPHI 02/07-11-60-23W5 GAS PLANT,GP,,Distinction Energy Corp.,,,54.17222,-117.33563
ABGP0149088,Active,BYTX HARMON VALLEY GAS PLANT,GP,,Baytex Energy Ltd.,,,56.27752,-116.67963
ABGP0150177,Active,MALMO 10-29-043-22W4,GP,,Canadian Natural Resources Limited,,,52.73597,-113.15758
ABGP0150355,Active,KEYERA WAPITI GAS PLANT,GP,,Keyera Energy Ltd.,,,54.80878,-119.05877
ABGP0150386,Active,KEYERA PIPESTONE 04-07 GAS PLANT,GP,,Keyera Energy Ltd.,,,55.30326,-119.22752
ABGP0150704,Active,WAPITI GAS PLANT,GP,,Energy Transfer Canada Ulc,,,54.8415,-118.95078
ABGP0151188,Active,BRC 04-31-048-12W5 FRAC PLANT,GP,,Tidewater Midstream And Infrastructure Ltd.,,,53.17965,-115.7536
ABGP0152315,Active,PIPESTONE 12-35-070-09W6 GAS PLANT,GP,,Tidewater Midstream And Infrastructure Ltd.,,,55.10689,-119.26852
ABGP0153429,Active,DUVERNAY SWEETENING PLANT,GP,,Pembina Gas Services Ltd.,,,54.39772,-116.94194
ABGP0153753,Active,TANGLE CREEK WASKAHIGAN GAS PLANT,GP,,Tangle Creek Energy Ltd.,,,54.52509,-117.47668
ABGP0154540,Active,HMGP CORSER 06-20,GP,,Husky Oil Operations Limited,,,53.24139,-116.6007
ABGP0154913,Active,LTAM HIGH RIVER 12-31-016-28W4,GP,,Long Term Asset Management Inc.,,,50.39171,-113.84776
ABGP0155173,Suspended,SUNCHILD 00/01-04-044-11W5 GAS PLANT,GP,,Taqa North Ltd.,,,52.75809,-115.52785
ABGP0155556,Active,01-04 SUNCHILD GAS PLANT,GP,,Taqa North Ltd.,,,52.75809,-115.52785
ABGP0156241,Suspended,CSV KARR GAS PLANT,GP,,Csv Midstream Solutions Corp.,,,54.71076,-118.59496
ABGP0156644,Active,THOR KNAPPEN 16-29 PLANT,GP,,Thor Resources Inc.,,,49.0701,-111.4336
ABGP0156929,Active,BRC 04-31-048-12W5 GAS PLANT #4,GP,,Tidewater Midstream And Infrastructure Ltd.,,,53.17965,-115.7536
ABGP0157262,Active,ALEXIS 03-36-055-05 W5 GP,GP,,Long Run Exploration Ltd.,,,53.78969,-114.61235
ABGP0157570,Active,CSV KARR GAS PLANT,GP,,Csv Midstream Solutions Corp.,,,54.71076,-118.59496
ABGP0158090,Active,13-21-015-11W4 SWEET PLANT,GP,,Torxen Energy Ltd.,,,50.27893,-111.46795
ABGP0158167,Active,TEI DELIA 01-13-32-19W4,GP,,Tallahassee Exploration Inc.,,,51.73815,-112.55936
ABGP0158517,Active,ANTE CREEK 05-26-066-24W5 GP,GP,,Enerplus Corporation,,,54.73977,-117.52713
ABGS0131512,Active,ALEXANDER 3-7-56-26W4 GGS,GP,,Vermilion Energy Inc.,100.0% - Vermilion Energy Inc.,,53.81987,-113.85883
F10154,Unknown,,GP,,,,,53.04881,-113.9239
F10347,Unknown,,GP,,,,,53.04887,-115.07754
F10587,Unknown,,GP,,,,,53.16336,-111.4157
F10656,Unknown,,GP,,,,,53.16136,-114.20602
F1075,Unknown,,GP,,,,,53.48488,-115.60766
F11440,Unknown,,GP,,,,,53.24876,-115.38801
F11503,Unknown,,GP,,,,,53.20871,-116.80792
F11719,Unknown,,GP,,,,,53.29255,-115.21132
F12192,Unknown,,GP,,,,,53.52123,-116.4921
F12196,Unknown,,GP,,,,,53.47746,-117.02635
F12453,Unknown,,GP,,,,,53.65203,-116.09918
F12763,Unknown,,GP,,,,,53.74278,-114.41355
F13681,Unknown,,GP,,,,,54.22681,-118.30331
F14143,Unknown,,GP,,,,,54.55408,-115.66133
F14148,Unknown,,GP,,,,,54.57231,-115.52295
F15561,Unknown,,GP,,,,,55.47783,-119.06383
F15562,Unknown,,GP,,,,,55.47783,-119.05714
F15818,Unknown,,GP,,,,,55.61599,-117.36081
F1585,Abandoned,,GP,,,,,50.28268,-110.14516
F16239,Unknown,,GP,,,,,55.77222,-119.30289
F16248,Unknown,,GP,,,,,55.72514,-119.40624
F16616,Unknown,,GP,,,,,55.96529,-119.96763
F17063,Unknown,,GP,,,,,56.33921,-119.85616
F17656,Operating,,GP,,,,,57.30294,-114.97319
F17768,Unknown,,GP,,,,,57.87709,-119.73392
F18647,Unknown,,GP,,,,,59.5926,-117.18895
F1910,Unknown,,GP,,,,,50.31902,-111.51375
F20262,Unknown,,GP,,,,,53.38654,-115.60774
F20554,Unknown,,GP,,,,,55.22672,-114.49243
F21213,Unknown,,GP,,,,,53.38654,-115.60774
F21349,Unknown,,GP,,,,,52.574,-113.45036
F21521,Unknown,,GP,,,,,52.28452,-114.9924
F21708,Unknown,,GP,,,,,56.93206,-115.25311
F21809,Unknown,,GP,,,,,50.99965,-112.46135
F21978,Operating,,GP,,,,,50.90169,-110.48071
F21988,Operating,,GP,,,,,50.88676,-110.38826
F22204,Abandoned,,GP,,,,,55.81902,-110.80477
F22293,Unknown,,GP,,,,,51.48342,-113.2955
F22391,Unknown,,GP,,,,,52.14626,-115.33134
F22473,Operating,,GP,,,,,55.62683,-119.02488
F22636,Unknown,,GP,,,,,55.87765,-114.03131
F22646,Unknown,,GP,,,,,58.10967,-118.11463
F22649,Unknown,,GP,,,,,58.10967,-118.11463
F22753,Unknown,,GP,,,,,56.23351,-113.88729
F23308,Unknown,,GP,,,,,51.26505,-113.19982
F23325,Unknown,,GP,,,,,57.6661,-111.56168
F23365,Unknown,,GP,,,,,54.10314,-114.29243
F23426,Unknown,,GP,,,,,53.45977,-111.78052
F23641,Unknown,,GP,,,,,52.49599,-114.98817
F23715,Abandoned,,GP,,,,,52.03209,-112.16255
F23758,Abandoned,,GP,,,,,54.34304,-113.50986
F25129,Abandoned,,GP,,,,,50.63239,-111.02323
F25270,Abandoned,,GP,,,,,54.17943,-117.29179
F25751,Unknown,,GP,,,,,58.68335,-118.67292
F25762,Abandoned,,GP,,,,,57.17536,-119.98282
F26055,Unknown,,GP,,,,,51.11608,-112.78118
F26094,Unknown,,GP,,,,,54.51414,-115.50398
F26215,Unknown,,GP,,,,,51.87679,-114.81366
F26605,Unknown,,GP,,,,,56.13983,-119.58897
F26916,Abandoned,,GP,,,,,58.62517,-118.35619
F27398,Unknown,,GP,,,,,51.51621,-111.22688
F27499,Unknown,,GP,,,,,54.28143,-116.16084
F28030,Unknown,,GP,,,,,50.70135,-111.55396
F2819,Unknown,,GP,,,,,50.7412,-112.5407
F28630,Operating,,GP,,,,,52.88882,-111.0229
F28885,Unknown,,GP,,,,,50.75568,-111.54806
F29476,Operating,,GP,,,,,51.95636,-111.84459
F30364,Unknown,,GP,,,,,50.64675,-113.77029
F31447,Unknown,,GP,,,,,50.68288,-110.03105
F32021,Operating,,GP,,,,,55.0415,-119.63099
F32236,Unknown,,GP,,,,,54.41616,-119.35651
F33103,Unknown,,GP,,,,,54.93237,-119.23054
F33308,Unknown,,GP,,,,,51.8255,-110.94687
F33770,Unknown,,GP,,,,,54.05219,-114.10438
F33788,Abandoned,,GP,,,,,52.46858,-111.0095
F34295,Operating,,GP,,,,,51.23969,-111.56019
F34651,Unknown,,GP,,,,,54.40494,-113.92838
F34660,Unknown,,GP,,,,,54.40494,-113.92838
