id,raw_gas_mcf/d,sales_gas_mcf/d,ethane__c2_bbl/d,propane__c3_bbl/d,butane__c4_bbl/d,pentane_plus__c5+_bbl/d,natural_gas_liquids_bbl/d,sulphur_ton/d,sub_type,location,injection_mcf/d,shrinkage_mcf/d,fuel_mcf/d,flared_mcf/d,other_mcf/d
ABGP0001664,322.27,211.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-22-087-07W6M,0.0,22.67,59.81,19.94,0.0
ABGP0001665,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,08-25-014-23W4M,20.05,0.0,0.0,0.0,0.0
ABGP0001666,58077.24,56526.02,0.0,0.0,0.0,391.68,552.68,0.0,Gas Plant Sweet,14-36-057-23W5M,0.0,1248.43,882.18,12.53,0.0
ABGP0001667,2153.62,2002.34,0.0,0.0,0.0,24.3,0.0,0.0,Gas Plant Sweet,07-18-078-02W6M,0.0,26.43,64.36,0.0,60.49
ABGP0001668,82390.36,78612.83,0.0,0.0,0.0,20.54,645.67,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,11-26-079-09W6M,0.0,894.03,2507.57,33.38,0.0
ABGP0001669,54566.85,51189.51,0.0,0.0,0.0,122.33,1655.51,0.0,Gas Plant Sweet,05-01-051-15W5M,0.0,3239.61,1480.03,12.64,0.0
ABGP0001670,2379.15,2227.06,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-13-030-01W4M,0.0,11.89,125.13,8.83,0.0
ABGP0001671,196.51,196.51,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-07-081-07W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001672,7395.57,6701.01,0.0,0.0,0.0,32.91,87.55,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,08-18-048-26W4M,0.0,120.18,492.92,42.61,0.0
ABGP0001673,5720.18,5436.18,0.0,0.0,0.0,25.66,49.57,0.0,Gas Plant Sweet,04-22-019-21W4M,0.0,62.66,194.34,1.94,0.0
ABGP0001674,2795.33,2662.38,0.0,0.0,0.0,24.38,71.98,0.0,Gas Plant Sweet,01-15-019-25W4M,0.0,96.49,95.69,0.0,0.0
ABGP0001675,0.0,0.0,0.0,0.0,0.0,20.03,0.0,0.0,Gas Plant Sweet,01-23-032-28W4M,0.0,0.12,0.0,0.0,0.0
ABGP0001676,22442.58,22331.74,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,07-23-049-27W4M,0.0,186.6,201.18,109.48,0.0
ABGP0001677,579.84,427.65,0.0,0.0,0.0,0.0,1.1,0.0,Gas Plant Sweet,11-27-023-13W4M,0.0,1.71,82.36,0.0,0.0
ABGP0001678,616.98,584.4,0.0,0.0,0.0,0.0,0.22,0.0,Gas Plant Sweet,14-12-075-03W6M,0.0,0.23,37.59,41.47,0.0
ABGP0001679,2050.64,1932.17,0.0,0.0,0.0,8.55,27.4,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-25-056-06W5M,0.0,36.57,23.81,37.48,0.0
ABGP0001680,1633.82,1435.48,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-14-093-01W6M,0.0,0.0,102.87,0.0,0.0
ABGP0001681,3214.43,3130.93,0.0,0.0,0.0,12.3,35.56,0.0,Gas Plant Sweet,05-04-039-11W5M,0.0,54.45,73.93,0.0,0.0
ABGP0001682,2526.71,1832.15,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,05-08-088-18W4M,0.0,174.29,355.99,8.66,0.0
ABGP0001683,538.49,486.66,0.0,0.0,0.0,3.98,0.0,0.0,Gas Plant Sweet,16-02-079-24W5M,0.0,4.56,113.23,0.0,0.0
ABGP0001684,106.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,02-10-039-10W4M,0.0,0.0,0.0,106.86,0.0
ABGP0001685,112.32,42.72,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,10-34-086-18W5M,0.0,8.54,68.58,0.0,0.0
ABGP0001686,2428.39,2428.39,0.0,0.0,0.0,8.85,54.34,0.0,Gas Plant Sweet,11-14-063-22W5M,0.0,82.86,0.0,0.0,0.0
ABGP0001687,2656.8,2638.46,0.0,0.0,0.0,0.0,2.5,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-28-043-23W4M,0.0,3.53,115.4,0.23,0.0
ABGP0001688,1418.51,1299.24,0.0,0.0,0.0,7.96,11.83,0.0,Gas Plant Sweet,08-24-038-19W4M,0.0,16.63,84.41,0.0,0.0
ABGP0001689,131.84,125.6,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-22-090-23W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001690,0.0,0.0,0.0,0.0,0.0,3.53,10.09,0.0,Gas Plant Sulphur Recovery,01-14-041-15W4M,0.0,13.44,0.0,0.0,0.0
ABGP0001691,86.01,76.78,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,16-31-008-17W4M,0.0,2.16,27.0,0.0,0.0
ABGP0001692,11784.16,11784.16,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-01-064-17W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001693,2853.54,2547.1,0.0,0.0,0.0,0.0,78.99,0.0,Gas Plant Sweet,16-12-056-14W5M,0.0,123.6,180.1,0.23,0.0
ABGP0001694,1512.17,1420.83,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-11-033-18W4M,0.0,0.0,124.9,0.0,0.0
ABGP0001695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,13-30-040-10W4M,0.0,0.11,0.0,0.0,0.0
ABGP0001696,4305.2,4029.52,0.0,0.0,0.0,15.61,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-18-084-12W6M,0.0,18.0,335.26,0.0,0.0
ABGP0001697,13219.76,12892.02,0.0,0.0,0.0,0.0,207.22,0.0,Gas Plant Sweet,10-12-056-17W5M,0.0,318.06,135.33,8.32,0.0
ABGP0001698,8855.78,7841.22,0.0,0.0,0.0,86.13,228.45,0.0,Gas Plant Sulphur Recovery,08-14-040-03W4M,0.0,614.36,644.21,183.29,703.33
ABGP0001699,2095.57,2081.45,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-14-036-20W4M,0.0,0.0,0.0,0.0,14.13
ABGP0001700,308.38,62.09,0.0,0.0,0.0,0.04,0.0,0.0,Gas Plant Fractionation,13-24-048-07W5M,0.0,0.0,180.22,66.07,0.0
ABGP0001701,5446.55,0.0,10434.86,31521.8,28356.91,16049.78,0.0,0.0,Gas Plant Fractionation,02-14-055-22W4M,0.0,0.0,5389.25,99.34,0.0
ABGP0001702,0.0,0.0,78.4,871.6,1211.09,1083.49,0.02,0.0,Gas Plant Fractionation,11-20-042-09W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001703,5430.48,0.0,0.0,16814.41,7298.75,12171.08,0.0,0.0,Gas Plant Fractionation,02-23-055-22W4M,0.0,0.0,4938.81,583.03,0.0
ABGP0001704,0.0,0.0,0.0,0.0,0.0,0.0,119.61,0.0,Gas Plant Fractionation,01-04-099-22W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001705,0.0,0.0,0.0,0.0,0.0,367.23,0.0,0.0,Gas Plant Fractionation,03-26-033-06W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001706,0.0,0.0,28867.63,18041.13,11019.26,5838.24,0.0,0.0,Gas Plant Fractionation,01-13-055-22W4M,0.0,0.0,0.0,21.19,0.0
ABGP0001707,9379.69,0.0,19543.56,22248.34,15662.3,9012.14,0.0,0.0,Gas Plant Fractionation,09-01-056-22W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001713,16699.28,15563.63,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-31-048-12W4M,0.0,52.17,756.65,13.21,0.0
ABGP0001714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-05-054-20W5M,0.0,2.0,0.0,0.0,0.0
ABGP0001715,2304.11,2304.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-09-058-02W6M,0.0,74.62,72.22,54.91,0.0
ABGP0001716,522.07,449.91,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-20-076-02W6M,0.0,0.0,71.22,0.0,0.0
ABGP0001717,984.71,815.09,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-36-061-18W5M,0.0,24.72,118.7,3.08,0.0
ABGP0001718,91340.69,87840.78,0.0,0.0,0.0,250.35,711.56,0.0,Gas Plant Sweet,14-23-058-26W5M,0.0,1632.33,1029.14,8.89,0.0
ABGP0001719,200.82,196.7,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-07-021-13W4M,0.0,0.0,10.36,0.0,0.0
ABGP0001720,37.02,37.02,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-30-046-01W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001727,2600.92,2410.93,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-13-032-19W4M,0.0,0.0,127.96,0.0,0.0
ABGP0001728,3189.48,3047.54,0.0,0.0,0.0,0.0,13.26,0.0,Gas Plant Sweet,04-28-048-10W4M,0.0,15.95,212.69,1.37,0.0
ABGP0001729,3102.68,3065.88,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-33-110-04W6M,0.0,0.0,132.37,0.0,0.0
ABGP0001730,155.95,155.04,0.0,0.0,0.0,0.0,0.2,0.0,Gas Plant Sweet,15-28-053-02W5M,0.0,0.23,2.39,0.0,0.0
ABGP0001731,1520.81,1493.7,0.0,0.0,0.0,4.97,5.26,0.0,Gas Plant Sweet,04-30-029-19W4M,0.0,6.15,76.44,0.0,0.0
ABGP0001732,3260.91,3068.73,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-11-041-24W4M,0.0,0.0,188.53,0.0,0.0
ABGP0001733,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-16-031-01W4M,0.0,0.0,0.0,0.0,25.1
ABGP0001734,947.34,875.23,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,16-07-017-18W4M,0.0,0.0,54.0,10.82,0.0
ABGP0001735,294.64,257.44,0.0,0.0,0.0,0.0,3.63,0.0,Gas Plant Sweet,06-32-082-05W6M,0.0,4.47,70.04,0.12,0.0
ABGP0001736,197.88,184.78,0.0,0.0,0.0,3.69,0.0,0.0,Gas Plant Sweet,04-23-087-05W6M,0.0,3.99,6.95,1.82,0.34
ABGP0001737,7323.81,7047.78,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-24-039-23W4M,0.0,0.0,225.44,0.0,0.0
ABGP0001738,5965.1,4813.5,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-17-122-20W5M,254.61,0.0,655.83,1.59,0.0
ABGP0001739,4195.61,4168.38,0.0,0.0,0.0,20.34,45.94,0.0,Gas Plant Sweet,01-08-020-13W4M,0.0,59.12,5.01,6.38,0.0
ABGP0001740,180513.29,176468.39,0.0,0.0,0.0,0.0,704.27,0.0,Gas Plant Sweet,04-25-062-06W6M,0.0,3864.79,1215.05,345.74,0.0
ABGP0001741,100.48,89.31,0.0,0.0,0.0,0.0,0.85,0.0,Gas Plant Sweet,06-33-060-09W5M,0.0,0.91,8.66,0.0,0.0
ABGP0001742,3079.67,2644.95,0.0,0.0,0.0,0.0,81.58,0.0,Gas Plant Acid Gas Injection,11-17-049-04W5M,0.0,109.13,156.07,21.53,0.0
ABGP0001743,414.12,353.03,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,02-31-031-11W4M,0.0,0.0,34.26,0.0,26.84
ABGP0001744,316.07,285.04,0.0,0.0,0.0,0.0,2.07,0.0,Gas Plant Sweet,12-13-083-05W6M,0.0,2.52,28.13,0.0,0.0
ABGP0001745,188.11,167.27,0.0,0.0,0.0,0.0,1.64,0.0,Gas Plant Sweet,11-02-056-02W5M,0.0,2.35,24.37,0.0,0.0
ABGP0001746,40958.06,39464.36,0.0,0.0,0.0,8.22,464.98,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,05-23-080-13W6M,2.05,634.75,649.68,7.4,14824.87
ABGP0001747,894.49,873.87,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-11-034-12W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001748,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-05-063-22W5M,0.0,0.0,8.66,0.0,0.0
ABGP0001749,57.21,0.0,0.0,0.0,0.0,0.0,8.35,0.0,Gas Plant Sweet,12-28-076-22W5M,0.0,11.42,0.0,0.0,0.0
ABGP0001750,,,,,,,,,Gas Plant Fractionation,03-17-047-27W4M,,,,,
ABGP0001751,13975.49,13006.62,0.0,0.0,0.0,0.0,107.99,0.0,Gas Plant Sweet,03-06-039-11W5M,0.0,439.38,292.54,4.21,0.0
ABGP0001752,86.24,51.83,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-21-078-23W5M,0.0,0.0,24.49,2.39,0.0
ABGP0001753,829.78,743.32,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-26-064-26W4M,0.0,0.0,73.59,0.0,0.0
ABGP0001754,82.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-05-010-11W4M,0.0,0.0,6.59,0.0,0.0
ABGP0001755,5149.11,4754.04,0.0,0.0,0.0,1.36,0.0,0.0,Gas Plant Sweet,08-36-082-26W5M,0.0,1.59,140.69,0.0,252.78
ABGP0001756,1996.37,2096.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-18-074-12W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001757,,,,,,,,,Gas Plant Sweet,12-05-054-20W5M,,,,,
ABGP0001758,6174.37,5370.56,0.0,0.0,0.0,0.0,74.32,0.0,Gas Plant Sweet,08-21-087-09W6M,0.0,94.21,518.56,286.39,0.0
ABGP0001759,7353.88,6986.84,0.0,0.0,0.0,0.0,80.89,0.0,Gas Plant Sweet,07-27-051-19W5M,0.0,160.28,28.48,3.65,0.0
ABGP0001760,,,,,,,,,Gas Plant Sweet,08-03-007-01W4M,,,,,
ABGP0001761,1576.17,1387.07,0.0,0.0,0.0,0.0,23.75,0.0,Gas Plant Sweet,03-18-045-25W4M,0.0,32.81,165.86,1.03,0.0
ABGP0001764,,,,,,,,,Gas Plant Sweet,07-16-026-05W5M,,,,,
ABGP0001765,143.14,143.14,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-28-122-22W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001766,111624.64,109650.77,0.0,0.0,0.0,1844.46,1203.12,0.0,Gas Plant Sweet,11-17-055-21W5M,0.0,2292.15,3833.81,8.54,0.0
ABGP0001767,482.22,482.22,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-27-090-20W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001768,6924.41,6934.66,0.0,0.0,0.0,0.0,252.63,0.0,Gas Plant Sweet,13-07-069-24W5M,0.0,343.46,374.68,0.0,0.0
ABGP0001769,142.65,127.13,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-07-010-21W4M,0.0,0.0,15.39,0.0,0.0
ABGP0001770,119.61,65.28,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,05-30-032-10W4M,0.0,0.0,35.77,0.0,0.0
ABGP0001771,209.42,143.5,0.0,0.0,0.0,0.0,0.02,0.0,Gas Plant Sweet,11-05-076-22W5M,0.0,0.0,61.09,0.0,0.0
ABGP0001772,,,,,,,,,Gas Plant Sweet,16-06-081-08W6M,,,,,
ABGP0001773,265.09,171.67,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-08-079-08W5M,0.0,0.0,46.14,0.34,0.0
ABGP0001774,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,Gas Plant Sweet,06-29-049-21W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001775,3476.9,2977.25,0.0,0.0,0.0,0.0,30.98,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,05-34-078-25W5M,0.0,90.0,514.23,1.14,0.0
ABGP0001776,933.9,801.42,0.0,0.0,0.0,0.0,25.6,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-22-070-20W5M,0.0,34.4,151.97,35.88,0.0
ABGP0001777,14238.99,14325.34,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-36-060-03W6M,0.0,0.0,294.71,7.29,0.0
ABGP0001778,112.1,112.1,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-08-073-07W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-14-031-02W4M,0.0,0.11,0.0,0.0,0.0
ABGP0001780,4817.42,4830.79,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-25-059-09W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001781,207.65,207.65,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-31-091-01W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001782,4494.76,4318.41,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-12-018-17W4M,0.0,0.0,274.54,0.0,0.0
ABGP0001783,3274.73,3001.75,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-01-048-15W4M,0.0,0.0,47.32,0.0,0.0
ABGP0001784,618.89,611.57,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,07-26-039-16W4M,0.0,0.0,31.53,0.0,0.0
ABGP0001785,11069.73,10629.83,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,10-02-077-05W5M,0.0,0.0,623.66,2.35,0.0
ABGP0001786,760.8,540.9,0.0,0.0,0.0,2.96,13.63,0.0,Gas Plant Sweet,02-24-012-02W5M,0.0,21.42,141.26,1.41,0.0
ABGP0001787,22.48,9.42,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-14-048-03W5M,0.0,0.0,11.65,0.35,0.0
ABGP0001788,2262.53,2011.23,0.0,0.0,0.0,16.48,36.66,0.0,Gas Plant Sweet,02-04-031-15W4M,0.0,48.53,190.93,0.0,0.0
ABGP0001789,184.55,129.87,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-14-052-04W5M,0.0,0.0,35.66,0.0,0.0
ABGP0001790,1340.78,1332.07,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-17-102-02W6M,0.0,0.0,12.71,0.0,0.0
ABGP0001791,3419.03,3094.02,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-34-060-18W5M,0.0,26.66,162.45,0.0,0.0
ABGP0001792,3509.25,2996.51,0.0,0.0,0.0,0.0,125.76,0.0,Gas Plant Sweet,06-20-076-02W6M,0.0,156.07,92.62,0.57,0.0
ABGP0001793,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,07-02-077-04W6M,0.0,0.0,22.1,0.0,0.0
ABGP0001794,141.49,139.89,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-36-086-11W5M,0.0,0.0,0.0,0.46,27.0
ABGP0001795,479.03,438.93,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-31-052-21W5M,0.0,6.38,33.15,0.0,0.0
ABGP0001796,248.8,210.18,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-09-083-18W4M,0.0,0.0,26.32,0.0,0.0
ABGP0001797,2831.89,2532.63,0.0,0.0,0.0,12.0,23.34,0.0,Gas Plant Sweet,15-22-035-20W4M,0.0,29.96,91.48,0.0,0.0
ABGP0001798,50159.92,47946.15,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-08-062-10W6M,0.0,1.48,1069.35,16.97,0.0
ABGP0001799,457.32,407.77,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-32-072-03W5M,0.0,4.47,51.32,0.0,0.0
ABGP0001800,4989.62,3966.06,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-15-020-08W4M,0.0,14.7,473.1,212.69,0.0
ABGP0001801,370109.51,346676.3,0.0,0.0,0.0,0.0,15959.59,0.0,Gas Plant Sweet,04-08-069-08W6M,0.0,24197.61,4899.62,252.9,0.0
ABGP0001802,278480.04,256976.6,0.0,0.0,0.0,0.0,9195.53,0.0,Gas Plant Sweet,01-08-070-11W6M,0.0,14076.99,4223.75,0.0,0.0
ABGP0001803,40397.45,11241.29,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-25-064-11W5M,14946.55,13025.81,545.36,54.23,584.21
ABGP0001804,,,,,,,,,Gas Plant Sweet,02-20-004-30W4M,,,,,
ABGP0001805,34838.03,25477.93,0.0,0.0,0.0,0.0,1827.39,0.0,Gas Plant Sweet,06-19-073-08W6M,6415.99,2729.25,264.4,0.0,0.0
ABGP0001806,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,Gas Plant Sweet,03-15-059-18W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001807,17175.46,17212.48,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-01-049-16W5M,0.0,717.57,250.28,0.0,0.0
ABGP0001808,30089.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-35-048-12W5M,23767.22,3474.17,17.77,0.0,2830.41
ABGP0001809,,,,,,,,,Gas Plant Sweet,04-04-052-24W4M,,,,,
ABGP0001810,,,,,,,,,Gas Plant Sweet,05-02-053-26W4M,,,,,
ABGP0001811,106809.77,92093.8,0.0,0.0,0.0,0.0,7923.05,0.0,Gas Plant Sweet,09-27-031-04W5M,0.0,12137.31,0.0,0.0,0.0
ABGP0001831,606.96,489.85,0.0,0.0,0.0,2.82,0.0,0.0,Gas Plant Sweet,01-17-105-01W6M,0.0,3.3,36.68,0.0,0.0
ABGP0001832,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-26-079-16W5M,0.0,0.0,0.46,20.96,0.0
ABGP0001833,,,,,,,,,Gas Plant Sweet,13-29-022-24W4M,,,,,
ABGP0001834,1580.21,1375.74,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-04-029-05W4M,0.0,0.0,141.96,0.0,0.0
ABGP0001836,305.87,235.7,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-18-029-03W4M,0.0,1.03,72.0,0.0,0.0
ABGP0001837,276.37,526.87,0.0,0.0,0.0,0.0,14.82,0.0,Gas Plant Sweet,13-29-022-24W4M,0.0,18.57,48.64,0.0,0.0
ABGP0001838,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,Gas Plant Acid Gas Injection,02-23-088-08W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001839,1962.7,1924.54,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-20-021-14W4M,0.0,0.0,49.55,0.0,0.0
ABGP0001840,534.62,402.47,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-10-096-01W6M,0.0,0.0,66.64,0.0,0.0
ABGP0001841,67580.87,65312.42,0.0,0.0,0.0,0.0,141.77,0.0,Gas Plant Sweet,14-15-059-24W5M,0.0,1460.09,1304.25,5.24,0.0
ABGP0001842,,,,,,,,,Gas Plant Sweet,01-01-092-09W4M,,,,,
ABGP0001843,177.04,139.85,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-29-001-11W4M,0.0,0.0,40.49,0.0,0.0
ABGP0001844,141.6,141.6,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-29-001-11W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001845,226.58,187.4,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-16-075-01W6M,0.0,1.37,47.73,0.8,0.0
ABGP0001846,2513.77,2264.3,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,09-13-021-07W4M,0.0,0.0,96.23,0.0,0.0
ABGP0001847,,,,,,,,,Gas Plant Sweet,10-01-077-25W5M,,,,,
ABGP0001848,625.64,595.11,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-03-110-03W6M,0.0,0.0,30.53,0.0,0.0
ABGP0001849,3254.53,3225.94,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-09-062-24W4M,0.0,4.67,115.74,0.0,0.0
ABGP0001850,1267.45,1125.4,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-23-020-09W4M,0.0,0.0,165.18,0.0,0.0
ABGP0001851,650.59,515.02,0.0,0.0,0.0,0.0,13.91,0.0,Gas Plant Sweet,12-19-011-25W4M,0.0,16.97,105.94,0.0,0.0
ABGP0001852,328.43,183.41,0.0,0.0,0.0,20.28,5.05,0.0,Gas Plant Sweet,10-20-073-01W6M,0.0,27.34,28.37,0.0,89.31
ABGP0001853,41042.47,37185.2,0.0,0.0,0.0,726.77,1086.33,0.0,Gas Plant Sweet,14-28-059-22W5M,0.0,1431.5,2365.85,18.45,0.0
ABGP0001854,3200.88,3010.86,0.0,0.0,0.0,0.0,48.86,0.0,Gas Plant Sweet,07-04-063-16W5M,0.0,69.72,188.65,1.14,0.0
ABGP0001855,4406.13,2811.84,0.0,0.0,0.0,0.0,17.62,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,09-15-084-14W5M,0.0,21.64,900.41,740.92,0.0
ABGP0001856,1182.13,295.28,0.0,0.0,0.0,0.0,142.87,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,08-09-040-03W4M,167.8,211.09,298.24,54.0,155.73
ABGP0001857,903.03,785.58,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-35-006-22W4M,0.0,0.8,132.94,0.0,0.0
ABGP0001858,79971.31,76311.57,0.0,0.0,0.0,333.89,458.93,0.0,Gas Plant Sweet,10-20-056-23W5M,0.0,1433.78,2316.53,274.88,0.0
ABGP0001859,3716.24,3429.74,0.0,0.0,0.0,13.7,35.77,0.0,Gas Plant Sweet,13-04-037-25W4M,0.0,48.76,190.59,13.1,0.0
ABGP0001860,373.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-22-087-09W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001861,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-23-064-06W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001862,67.33,42.83,0.0,0.0,0.0,3.25,0.0,0.0,Gas Plant Sweet,01-18-071-03W6M,0.0,3.76,32.01,2.28,0.0
ABGP0001863,962.04,962.04,0.0,0.0,0.0,6.11,0.0,0.0,Gas Plant Sweet,01-03-077-07W6M,0.0,7.06,97.63,0.0,0.0
