id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,sub_type,location
ABGP0001114,Active,Campus Bantry,GP,Bantry,Pivotal Energy Partners Inc.,100.0% - Pivotal Energy Partners Inc.,,50.4714,-111.6071,Gas Plant Acid Gas Injection,04-33-017-12W4M
ABGP0001115,Active,Petro-Can Whitecourt,GP,Whitecourt,Taqa North Ltd.,45.8% - Taqa North Ltd.; 45.3% - Chinook Energy Inc.; 4.2% - Harvest Operations Corp.; 4.7% - Obsidian Energy Ltd.,1968-01-01,54.13113,-115.54923,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,12-26-059-11W5M
ABGP0001116,Active,Apache Provost,GP,Brownfield,Karve Energy Inc.,96.1% - Karve Energy Inc.,1969-01-01,52.31898,-111.47929,Gas Plant Sweet,02-02-039-11W4M
ABGP0001117,Active,Devon Marten Hills,GP,Marten Hills Plant 1,Sequoia Resources Corp.,100.0% - Sequoia Resources Corp.,1969-01-01,55.42928,-113.61059,Gas Plant Acid Gas Injection,14-22-074-24W4M
ABGP0001118,Suspended,Amoco East Garrington,GP,Garrington East,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,1975-01-01,51.91974,-114.39267,Gas Plant Sweet,11-17-034-03W5M
ABGP0001119,Active,Willow 02-05-028-17W4,GP,Drumheller East,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1974-01-01,51.35926,-112.35539,Gas Plant Sweet,02-05-028-17W4M
ABGP0001120,Suspended,Amoco Kaybob S #2,GP,Kaybob South 1 Cycling,Bp Canada Energy Group Ulc,100.0% - Pgi Processing Ulc,,54.34316,-116.85462,Gas Plant Sweet,01-12-062-20W5M
ABGP0001121,Active,Keyera Nordegg River 6-10-044-12W5,GP,Nordegg River,Keyera Energy Ltd.,89.4% - Keyera Energy Ltd.,1969-01-01,52.7768,-115.662,Gas Plant Sulphur Recovery,06-10-044-12W5M
ABGP0001122,Active,Central Ferrier Gp 01-06,GP,Ferrier,Canlin Energy Corporation,,1970-01-01,52.4969,-114.9898,Gas Plant Sweet,01-06-041-07W5M
ABGP0001123,Active,Chevron Mitsue,GP,Mitsue,Cardinal Energy Ltd.,13.0% - Canadian Natural Resources Limited; 85.0% - Cardinal Energy Ltd.,1969-01-01,55.26784,-114.60286,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-30-072-04W5M
ABGP0001124,Abandoned,Bittern Lk 5-31-45-20W4,GP,Bittern Lake,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.9208,-112.90459,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,05-31-045-20W4M
ABGP0001125,Active,Waskahigan 15-7-064-23W5,GP,Waskahigan,Canadian Natural Resources Limited,94.2% - Canadian Natural Resources Limited,,54.5272,-117.463,Gas Plant Sweet,15-07-064-23W5M
ABGP0001126,Abandoned,Jordan Provost,GP,Jordan Provost,Enerplus Corporation,100.0% - Primewest Energy Inc.,,52.30199,-112.08093,Gas Plant Sweet,16-28-038-15W4M
ABGP0001127,Active,Greencourt 09-26-059-09W5,GP,Greencourt,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1969-01-01,54.13122,-115.22795,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,09-26-059-09W5M
ABGP0001128,Suspended,Gulf Swallwell,GP,Swallwell,Ember Resources Inc.,100.0% - Ember Resources Inc.,,51.52339,-113.32358,Gas Plant Acid Gas Injection,06-33-029-24W4M
ABGP0001129,Active,Gold Creek 13-26-067-05W6,GP,Gold Creek,Canadian Natural Resources Limited,17.0% - Progress Energy Ltd.; 0.8% - Chinook Energy Ltd.; 82.2% - Canadian Natural Resources Limited,1969-01-01,54.8354,-118.658,Gas Plant Sulphur Recovery,13-26-067-05W6M
ABGP0001130,Active,Central Gilby Gp 02-27,GP,Gilby,Canlin Energy Corporation,,1970-01-01,52.46588,-114.34676,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-27-040-03W5M
ABGP0001131,Suspended,Shell Burnt Timber,GP,Burnt Timber,Shell Canada Limited,100.0% - Shell Canada Limited,1972-01-01,51.5728,-114.85324,Gas Plant Sulphur Recovery,10-13-030-07W5M
ABGP0001132,Active,Marten Hills 10-18-076-25W4,GP,Marten Hills,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,55.58689,-113.87184,Gas Plant Acid Gas Injection,10-18-076-25W4M
ABGP0001133,Active,Keyera Strachan 11-35-037-09W5,GP,Strachan,Keyera Energy Ltd.,100.0% - Keyera Energy Ltd.,1970-01-01,52.22609,-115.18149,Gas Plant Sulphur Recovery,11-35-037-09W5M
ABGP0001134,Active,Caledonian Midstream Quirk Creek,GP,Quirk Creek,Caledonian Midstream Corporation,98.3% - Caledonian Midstream Corporation; 1.7% - Shell Oil Company,1970-01-01,50.74884,-114.49434,Gas Plant Sulphur Recovery,02-04-021-04W5M
ABGP0001135,Suspended,Apache Virginia Hill,GP,Hope Creek,Paramount Resources Ltd.,100.0% - Paramount Resources Ltd.,1970-01-01,54.53832,-115.92385,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,10-17-064-13W5M
ABGP0001136,Suspended,Apache Provost,GP,Hamilton Lake,Karve Energy Inc.,100.0% - Karve Energy Inc.,1970-01-01,51.98163,-111.17551,Gas Plant Sweet,16-02-035-09W4M
ABGP0001137,Abandoned,Joffre 11-31-39-26W4,GP,Joffre,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.40015,-113.7393,Gas Plant Sweet,11-31-039-26W4M
ABGP0001138,Active,Penn West Bigoray,GP,Bigoray,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,1977-01-01,53.4317,-115.12254,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-28-051-08W5M
ABGP0001139,Abandoned,Mobil Lone Pine Creek,GP,Lone Pine Creek,Exxonmobil,100.0% - Exxonmobil Canada Ltd.,1971-01-01,51.50864,-113.86973,Gas Plant Sulphur Recovery,05-27-029-28W4M
ABGP0001140,Suspended,Ferryb Duv 14-33-043-27W4 Gp,GP,Ferrybank,Ledgend Royalty Trust Ltd.,100.0% - Ledgend Royalty Trust Ltd.,,52.75515,-113.86396,Gas Plant Sweet,14-33-043-27W4M
ABGP0001141,Active,Ram River 04-02-037-10W5,GP,Ram River,Tidewater Midstream And Infrastructure Ltd.,85.0% - Tidewater Midstream And Infrastructure Ltd.; 2.1% - Enerplus Resources Corporation; 3.0% - C Group Energy Inc.; 9.8% - Paramount Resources (Acl) Ltd.,1972-01-01,52.14736,-115.3322,Gas Plant Sulphur Recovery,04-02-037-10W5M
ABGP0001143,Active,Psec Leafland 13-16 Gp,GP,Leafland,Inplay Oil Corp.,75.9% - Inplay Oil Corp.,1971-01-01,52.44986,-114.67198,Gas Plant Sweet,13-16-040-05W5M
ABGP0001144,Active,Pgi Kaybob South #3,GP,Kaybob South 3,Pembina Gas Infrastructure Inc.,85.0% - Pgi Processing Ulc; 10.2% - Exxonmobil Canada Energy; 0.1% - Hamilton Brothers Canadian Gas Company Ltd.; 0.1% - Bp Canada Energy Company; 0.1% - Devon Canada Corporation; 0.1% - Conocophillips Canada Limited; 0.1% - Suncor Energy Inc.; 4.2% - Burlington Resources Canada Ltd.; 0.1% - Paramount Resources (Acl) Ltd.,1972-01-01,54.09586,-116.6172,Gas Plant Sulphur Recovery,03-15-059-18W5M
ABGP0001145,Suspended,Imperial Rainbow,GP,Rainbow,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,58.56591,-119.05717,Gas Plant Sweet,12-23-110-07W6M
ABGP0001147,Active,Veresen Hythe 11-18-074-12W6 Gp,GP,Hythe,Pembina Gas Infrastructure Inc.,100.0% - Veresen Midstream General Partner Inc.,1981-01-01,55.41235,-119.83518,Gas Plant Sulphur Recovery,11-18-074-12W6M
ABGP0001148,Suspended,Saxon Bigoray,GP,Bigoray,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,,53.41974,-115.09045,Gas Plant Sweet,10-22-051-08W5M
ABGP0001149,Active,00/06-15-048-03W5 Pembina Gp,GP,Warburg Keystone,Sinopec Canada Energy Ltd.,100.0% - Sinopec Canada Energy Ltd.,,53.1396,-114.358,Gas Plant Sweet,06-15-048-03W5M
ABGP0001150,Active,Crestar Little Bow,GP,Little Bow,Blue Sky Resources Ltd.,100.0% - Blue Sky Resources Ltd.,1981-01-01,50.2211,-112.443,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,16-31-014-18W4M
ABGP0001151,Suspended,Renaissance Hussar 2-1,GP,Rosebud,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,51.27132,-112.82814,Gas Plant Sweet,02-01-027-21W4M
ABGP0001152,Suspended,Encal Simonette,GP,Simonette,Spoke Resources Ltd.,100.0% - Spoke Resources Ltd.,,54.42259,-117.75935,Gas Plant Sweet,09-06-063-25W5M
ABGP0001153,Active,Ferrybank 02-01 Gas Plant,GP,Ferrybank,Tourmaline Oil Corp.,52.0% - Bonavista Energy Corporation; 48.0% - Nal Resources Limited,1977-01-01,52.75681,-113.93317,Gas Plant Sweet,02-01-044-28W4M
ABGP0001154,Suspended,Encal Sylvan Lake,GP,Sylvan Lake,Taqa North Ltd.,100.0% - Taqa North Ltd.,,52.24188,-114.19952,Gas Plant Sweet,10-03-038-02W5M
ABGP0001155,Abandoned,Mobil Rainbow,GP,Rainbow Lake Battery 10,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1969-01-01,58.53795,-118.90359,Gas Plant Sulphur Recovery,10-10-110-06W6M
ABGP0001156,Suspended,Petro-Can Medicine River,GP,Gilby,Pine Cliff Energy Ltd.,26.0% - Obsidian Energy Ltd.; 26.0% - Certus Oil And Gas Inc.; 23.6% - Keyera Energy Ltd.; 7.2% - Taqa North               ,1972-01-01,52.41308,-114.40685,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,05-05-040-03W5M
ABGP0001157,Suspended,Penn West Woking,GP,Penn West Woking,Kelt Exploration Ltd.,100.0% - Kelt Exploration Ltd.,,55.52784,-118.61156,Gas Plant Sweet,11-30-075-04W6M
ABGP0001158,Active,Pennwest Pembina (Sub #1),GP,Pembina Pembalta Stn 1,Ricochet Oil Corp.,82.9% - Ricochet Oil Corp.; 10.1% - Bonterra Energy Corp.; 5.0% - Obsidian Energy Ltd.; 0.1% - Blaze Energy Ltd.,1958-01-01,53.17412,-114.88365,Gas Plant Sweet,09-25-048-07W5M
ABGP0001159,Active,Bonterra 10-15 Sweet Gas Plant Stn 2,GP,Rose Creek Pembalta Stn 2,Bonterra Energy Corp.,28.1% - Obsidian Energy Ltd.; 38.9% - Bonterra Energy Corp.; 25.7% - Enerplus Corporation     ; 5.5% - Arc Resources Ltd.; 1.4% - Husky Oil Operations Limited; 0.5% - Freehold Resources Ltd.,1957-01-01,53.05497,-114.93586,Gas Plant Sweet,10-15-047-07W5M
ABGP0001160,Suspended,Mobil Pembina,GP,Pembina,Ricochet Oil Corp.,100.0% - Ricochet Oil Corp.,,53.2052,-115.13214,Gas Plant Sweet,15-05-049-08W5M
ABGP0001161,Active,Mobil Pembina,GP,Pembalta 4,Ricochet Oil Corp.,10.0% - Obsidian Energy Ltd.; 88.3% - Ricochet Oil Corp.; 1.0% - Bonterra Energy Corp.; 0.8% - Blaze Energy Ltd.,1957-01-01,53.23166,-115.10071,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,09-16-049-08W5M
ABGP0001162,Reclamation Exempt,Amoco Pemb (Sub #5),GP,Pemb Sub 5,Bp Canada Energy Group Ulc,100.0% - Arc Resources Ltd.,,53.10905,-115.06202,Gas Plant Sweet,07-02-048-08W5M
ABGP0001163,Active,Spectra Gordondale West Gas Plant,GP,Gordondale West,Northriver Midstream,100.0% - Northriver Midstream Inc.,1981-01-01,55.86335,-119.58471,Gas Plant Sweet,11-24-079-11W6M
ABGP0001164,Active,Amoco Pembina (Sub #7),GP,Pembina Pembalta Stn 7,Obsidian Energy Ltd.,0.7% - Taqa North Ltd.; 5.1% - Freehold Resources Ltd.; 83.5% - Obsidian Energy Ltd.; 4.5% - Bonterra Energy Corp.; 6.2% - Arc Resources Ltd.,1958-01-01,53.0935,-115.24,Gas Plant Sweet,04-34-047-09W5M
ABGP0001165,Active,Amoco Pembina (Sub #8),GP,Pembina Pembalta Stn 8,Obsidian Energy Ltd.,80.0% - Obsidian Energy Ltd.; 15.0% - Bonterra Energy Corp.,,53.19729,-115.29147,Gas Plant Sweet,05-05-049-09W5M
ABGP0001166,Abandoned,Atco Midstream 4-20,GP,Cranberry,Atco Next Energy Ltd.,100.0% - Atco Next Energy Ltd.,,57.33824,-118.46007,Gas Plant Sweet,04-20-096-03W6M
ABGP0001167,Active,Crestar Huxley,GP,Huxley South,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,1997-01-01,51.9181,-113.373,Gas Plant Sweet,06-17-034-24W4M
ABGP0001168,Active,Heathdale 7-9-30-11W4 Stanmore,GP,Stanmore,Canadian Natural Resources Limited,75.0% - Canadian Natural Resources Limited; 20.0% - Pengrowth Energy Corporation,,51.5523,-111.49,Gas Plant Sweet,07-09-030-11W4M
ABGP0001169,Active,Dunvegan 15-3-81-4W6,GP,Dunvegan,Canadian Natural Resources Limited,78.3% - Canadian Natural Resources Limited; 5.1% - Arc Resources Ltd.; 3.9% - Chair Resources Inc.; 1.0% - Signalta Resources Limited; 4.3% - Taqa North Ltd.; 0.9% - 119307 Alberta Corporation; 0.5% - 389592 Alberta Ltd.; 0.6% - Ardee Resources Ltd.; 0.7% - Cumulus Investments Ltd.; 1.6% - Prairie Birch Royalties Ltd.; 3.2% - W. F. Brown Exploration Ltd,1972-01-01,55.99775,-118.53288,Gas Plant Sweet,15-03-081-04W6M
ABGP0001170,Abandoned,Nal Resources Joffre,GP,Resources Joffre,Whitecap Resources Inc.,100.0% - Del Canada Gp Ltd.,,52.35854,-113.70703,Gas Plant Sulphur Recovery,15-17-039-26W4M
ABGP0001171,Suspended,Michichi 4-8-31-18W4,GP,East Michichi,Canadian Natural Resources Limited,74.9% - Canadian Natural Resources Limited; 1.2% - Encana Corporation; 9.8% - Signalta Resources Limited; 8.4% - Sonde Resources Corp.; 4.7% - Centrica Canada Limited; 1.1% - Celtic Exploration Ulc,1982-01-01,51.63748,-112.53138,Gas Plant Sweet,04-08-031-18W4M
ABGP0001172,Active,Star Mikwan,GP,Arc Mikwan,Sun Century Petroleum Corporation,18.6% - Cansearch Resources Ltd.; 5.4% - Signalta Resources Limited; 3.6% - Conocophillips Canada Resources Corp.; 1.5% - Advantage Energy Ltd.; 9.1% - Pengrowth Energy Corporation; 54.0% - Sun Century Petroleum Corporation,1971-01-01,52.16761,-113.25045,Gas Plant Sweet,10-08-037-23W4M
ABGP0001173,Suspended,Keyera Ricinus Gas Plant 11-30,GP,Ricinus,Keyera Energy Ltd.,70.8% - Keyera Energy Ltd.; 28.7% - Taqa North Ltd.; 0.5% - Cenovus Energy Inc.,1967-01-01,52.03712,-115.13502,Gas Plant Sweet,11-30-035-08W5M
ABGP0001174,Active,Pancdn Countess,GP,Countess,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,1980-01-01,50.5375,-112.029,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,10-20-018-15W4M
ABGP0001175,Active,Archer Bruce,GP,Bruce/West Holden,Sequoia Resources Corp.,100.0% - Sequoia Resources Corp.,,53.0197,-112.19403,Gas Plant Sweet,04-06-047-15W4M
ABGP0001176,Suspended,Bonavista Rockyford,GP,Rockyford,Ovintiv Canada Ulc,100.0% - Lynx Energy Ulc,1975-01-01,51.23698,-113.08208,Gas Plant Sweet,10-24-026-23W4M
ABGP0001177,Active,Pancdn Bassano,GP,Bassano Lathom,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,1978-01-01,50.8432,-112.46,Gas Plant Sweet,10-05-022-18W4M
ABGP0001178,Suspended,Stanmore 5-1-29-12W4,GP,Stanmore,Canadian Natural Resources Limited,75.5% - Canadian Natural Resources Limited; 24.5% - Nal Resources Limited,1976-01-01,51.4495,-111.57393,Gas Plant Sweet,05-01-029-12W4M
ABGP0001179,Abandoned,Strome 13-14-44-17W4,GP,Holmberg,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,52.79903,-112.37329,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,13-14-044-17W4M
ABGP0001180,Suspended,Bonavista Oyen,GP,Oyen,Nuvista Energy Ltd.,100.0% - Nuvista Energy Ltd.,,51.51749,-110.45146,Gas Plant Sweet,16-26-029-04W4M
ABGP0001181,Active,10-30-036-27W4 Penhold Gas Plant,GP,Penhold,Taqa North Ltd.,100.0% - Taqa North Ltd.,2022-06-01,52.12398,-113.84437,Gas Plant Sweet,10-30-036-27W4M
ABGP0001182,Suspended,Hanna 08-25-031-14W4,GP,Hanna,Canadian Natural Resources Limited,0.0% - Arc Resources Ltd.; 0.0% - Cansearch Resources Ltd.; 0.0% - Pengrowth Corporation; 0.0% - Great Plains Exploration Inc.; 0.0% - Signalta Resources Limited; 0.0% - Advantage Energy Ltd.; 63.0% - Canadian Natural Resources Limited,,51.6848,-111.85178,Gas Plant Sweet,08-25-031-14W4M
ABGP0001183,Suspended,Sceptre Matziwin,GP,Matziwin,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1975-01-01,50.94035,-111.88155,Gas Plant Sweet,06-10-023-14W4M
ABGP0001184,Active,Knopcik 9-10-74-11W6,GP,Knopcik,Canadian Natural Resources Limited,43.0% - Canadian Natural Resources Limited; 20.0% - Taqa North Ltd.; 10.0% - Repsol Oil & Gas Canada Inc.; 3.0% - Obsidian Energy Ltd.,,55.3986,-119.596,Gas Plant Sweet,09-10-074-11W6M
ABGP0001185,Active,Marathon Battle Cr Twining,GP,Twining Line 54,Ember Resources Inc.,25.0% - Bumper Development Corporation Ltd.; 75.0% - Ember Resources Inc.,1975-01-01,51.64337,-113.33257,Gas Plant Sweet,12-10-031-24W4M
ABGP0001186,Suspended,Star Sylvan Lake,GP,Sylvan Lake,I3 Energy Canada Ltd.,100.0% - I3 Energy Canada Ltd.,1970-01-01,52.28915,-114.12233,Gas Plant Sweet,16-19-038-01W5M
ABGP0001187,Abandoned,Bonavista Sibbald,GP,Sibbald,Nuvista Energy Ltd.,100.0% - Nuvista Energy Ltd.,,51.36136,-110.35601,Gas Plant Sweet,04-03-028-03W4M
ABGP0001188,Suspended,Norcen Corbett,GP,Norcen Corbett,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,54.3098,-115.09972,Gas Plant Sweet,13-26-061-08W5M
ABGP0001189,Abandoned,Storm Sylvan Lake,GP,Sylvan Lake,Whitecap Resources Inc.,100.0% - Whitecap Resources Inc.,1974-01-01,52.215,-114.31027,Gas Plant Sweet,13-25-037-03W5M
ABGP0001190,Suspended,Talisman Pembina,GP,Pembina,Repsol Oil & Gas Canada Inc.,100.0% - Repsol Oil & Gas Canada Inc.,,53.09233,-114.46168,Gas Plant Sweet,04-36-047-04W5M
ABGP0001191,Active,Barrel Turin 12-19-12-18W4,GP,Turin,Barrel Oil Corp.,26.7% - Graly Resources Ltd.; 72.3% - Campus Energy Partners Operations Inc.,1974-01-01,50.01238,-112.45978,Gas Plant Acid Gas Injection,12-19-012-18W4M
ABGP0001192,Active,Swan Hills,GP,House Mountain,Cardinal Energy Ltd.,100.0% - Cardinal Energy Ltd.,1974-01-01,55.04051,-115.47646,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-08-070-10W5M
ABGP0001193,Abandoned,Penn West Killam,GP,Hardisty,Cleo Energy Corp.,100.0% - Cleo Energy Corp.,,52.697,-111.19976,Gas Plant Sweet,15-11-043-09W4M
ABGP0001194,Suspended,Penn West Sedgewick,GP,Sedgewick,Cleo Energy Corp.,100.0% - Cleo Energy Corp.,,52.60931,-111.67152,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-16-042-12W4M
ABGP0001195,Abandoned,Lario Cessford,GP,Carolside,Cenovus Energy Inc.,50.0% - Lario Oil & Gas Company; 50.0% - Husky Oil Operations Limited,,51.188,-111.64,Gas Plant Sweet,07-05-026-12W4M
ABGP0001196,Suspended,Nul Fairydell-Bon Accord,GP,Fairydell Bon Accord,Atco Energy Solutions Ltd.,100.0% - Atco Gas And Pipelines Ltd.,1981-01-01,53.85631,-113.38761,Gas Plant Sweet,11-20-056-23W4M
ABGP0001197,Abandoned,Nce Petrofund Provost,GP,Grays Lake,Obsidian Energy Ltd.,100.0% - Obsidian Energy Ltd.,1976-01-01,51.82425,-110.94889,Gas Plant Sweet,04-16-033-07W4M
ABGP0001198,Abandoned,Merit Long Coulee,GP,Merit Long Coulee,Sanling Energy Ltd.,100.0% - Sanling Energy Ltd.,,50.28731,-112.88498,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-30-015-21W4M
ABGP0001199,Suspended,Norcen Whitecourt,GP,Norcen Whitecourt,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,54.15265,-115.50305,Gas Plant Sweet,01-01-060-11W5M
ABGP0001200,Suspended,Amoco Braeburn,GP,Braeburn,Bp Canada Energy Group Ulc,100.0% - Canadian Natural Resources Limited,,55.69341,-119.52739,Gas Plant Acid Gas Injection,16-19-077-10W6M
ABGP0001201,Active,Aec Mcleod,GP,Mcleod River,Vermilion Energy Inc.,100.0% - Vermilion Energy Inc.,1980-01-01,53.70727,-115.97486,Gas Plant Sweet,07-34-054-14W5M
ABGP0001202,Suspended,Kelt Boundary Lake South,GP,Neptune,Kelt Exploration Ltd.,100.0% - Kelt Exploration Ltd.,,56.46152,-119.90738,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,15-13-086-13W6M
ABGP0001203,Suspended,Hackett 11-20-35-17W4,GP,Gough Lake,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1975-01-01,52.02185,-112.40312,Gas Plant Sweet,11-20-035-17W4M
ABGP0001204,Suspended,Altagas Killam,GP,Killam,Altagas Ltd.,100.0% - Altagas Ltd.,,52.61136,-111.82974,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,01-17-042-13W4M
ABGP0001205,Suspended,Landbank Alix,GP,Landbank Alix,Landbank Minerals Ltd,100.0% - Landbank Minerals Ltd,,52.37135,-113.28405,Gas Plant Sweet,11-20-039-23W4M
ABGP0001206,Suspended,Suncor Rosevear,GP,Suncor Rosevear,Tourmaline Oil Corp.,100.0% - Tourmaline Oil Corp.,,53.71328,-116.14349,Gas Plant Sulphur Recovery,16-33-054-15W5M
ABGP0001207,Suspended,Beau Gilby,GP,Gilby,Murphy Oil Company Ltd.,100.0% - Journey Energy Inc.,,52.45514,-114.23331,Gas Plant Sweet,06-21-040-02W5M
ABGP0001209,Suspended,Lochfayne Carstairs,GP,Lochfayne Carstairs,Two Forty Engineering Ltd.,100.0% - Two Forty Engineering Ltd.,,51.56878,-114.14998,Gas Plant Sweet,07-13-030-02W5M
ABGP0001210,Abandoned,Devon Wimborne,GP,Wimborne North,Vantage Point Resources Inc.,100.0% - Vantage Point Resources Inc.,,51.98242,-113.67362,Gas Plant Sweet,16-05-035-26W4M
ABGP0001211,Active,Archer Killam,GP,Killam,Sequoia Resources Corp.,98.0% - Sequoia Resources Corp.,,52.72045,-111.50297,Gas Plant Sweet,12-23-043-11W4M
ABGP0001212,Suspended,Lindstrom Samson,GP,Lindstrom Samson,Lindstrom Resources Limited,100.0% - Lindstrom Resources Limited,,52.78058,-113.42978,Gas Plant Sweet,11-09-044-24W4M
ABGP0001213,Suspended,Garden Plains 5-15-33-13 Gp,GP,Garden Plains,Baytex Energy Ltd.,50.0% - Baytex Energy Ltd.; 50.0% - Canadian Natural Resources Limited,,51.83027,-111.77549,Gas Plant Sweet,05-15-033-13W4M
ABGP0001214,Active,Poco Pembina,GP,Sunnybrook North,Petrus Resources Corp.,100.0% - Petrus Resources Corp.,1976-01-01,53.16266,-114.20507,Gas Plant Sweet,15-22-048-02W5M
ABGP0001215,Active,Persist Carseland 16-21 Gas Plant,GP,Carseland,Persist Oil And Gas Inc.,100.0% - Persist Oil And Gas Inc.,1982-01-01,50.88954,-113.40055,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-21-022-25W4M
ABGP0001216,Active,Conoco Majeau Lake,GP,Majeau Lake,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.92994,-114.37874,Gas Plant Sweet,09-16-057-03W5M
ABGP0001217,Suspended,Crestar Leaman,GP,Paddle River West,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,,53.82581,-115.55417,Gas Plant Sweet,11-10-056-11W5M
ABGP0001218,Suspended,Coastal Sounding,GP,Sounding,Coastal Resources Limited,65.0% - Coastal Resources Limited; 35.0% - Pengrowth Corporation,1986-01-01,51.60077,-111.24056,Gas Plant Sweet,11-29-030-09W4M
ABGP0001219,Abandoned,Apache Zama,GP,Zama A,Paramount Resources Ltd.,100.0% - Paramount Resources Ltd.,1965-01-01,59.06436,-118.8802,Gas Plant Sulphur Recovery,13-12-116-06W6M
ABGP0001220,Active,Apache Nevis,GP,Nevis,Ember Resources Inc.,100.0% - Ember Resources Inc.,,52.51512,-113.16705,Gas Plant Sweet,12-07-041-22W4M
ABGP0001221,Active,Leahurst 06-19-039-19W4 Gp,GP,Leahurst,Baytex Energy Ltd.,75.0% - Baytex Energy Ltd.; 25.0% - Ember Resources Inc.,1996-01-01,52.36539,-112.73304,Gas Plant Sweet,06-19-039-19W4M
ABGP0001222,Active,Cutbank 7-16-62-8W6,GP,Cutbank,Pembina Gas Infrastructure Inc.,100.0% - Pembina Gas Services Ltd.,1982-01-01,54.36108,-119.13331,Gas Plant Sweet,07-16-062-08W6M
ABGP0001223,Suspended,Jaycor Hercules,GP,Jaycor Hercules,Jaycor Resources Inc.,100.0% - Jaycor Resources Inc.,2007-01-01,53.44491,-113.31057,Gas Plant Sweet,06-34-051-23W4M
ABGP0001224,Suspended,Crestar Med River,GP,Medicine River,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1974-01-01,52.26589,-114.51791,Gas Plant Sweet,06-16-038-04W5M
